budget,genres,popularity,release_date,revenue,runtime,title,vote_average,vote_count,release_year,return,actors,directors
28000000.0,"['Action', 'Adventure', 'Crime']",13.570264,2013-07-17,60700000,103.0,Kick-Ass 2,6.3,2275,2013,2.17,"['Vin Diesel', 'Karl Urban', 'Katee Sackhoff', 'Jordi Mollà', 'Bokeem Woodbine', 'Nolan Gerard Funk', 'Noah Danby', 'Keri Hilson', 'Neil Napier', 'Dave Bautista', 'Matthew Nable', 'Andreas Apergis', 'Raoul Max Trujillo', 'Conrad Pla', 'Danny Blanco Hall', 'Antoinette Kalaj']",['David Twohy']
38000000.0,"['Science Fiction', 'Action', 'Thriller']",9.596377,2013-09-02,98337295,119.0,Riddick,6.2,2066,2013,2.59,"['Dane Cook', 'Carlos Alazraqui', 'Val Kilmer', 'Julia Louis-Dreyfus', 'Brad Garrett', 'Teri Hatcher', 'John Cleese', 'Anthony Edwards', 'Sinbad', 'Priyanka Chopra', 'Stacy Keach', 'Gabriel Iglesias', 'Roger Craig Smith', 'Brent Musburger', 'Colin Cowherd']",['Klay Hall']
50000000.0,"['Animation', 'Family', 'Adventure', 'Comedy']",11.604181,2013-08-09,219788712,91.0,Planes,5.7,568,2013,4.4,"['Shintarô Katsu', 'Nobuo Kaneko', 'Gen Kimura', 'Ikuko Môri', 'Shôsaku Sugiyama', 'Hizuru Takachiho']",['Kenji Misumi']
35000000.0,"['Drama', 'Thriller']",7.249581,2013-08-14,13785015,106.0,Paranoia,5.6,358,2013,0.39,"['Vincent Gallo', 'Claudia Gerini', 'Elisa Sednaoui', 'Fabrizio Gifuni', 'Silvia Calderoni', 'Marco Lampis']",[' Davide Manuli']
30000000.0,['Animation'],9.310866,2013-07-20,117932401,126.0,The Wind Rises,7.7,720,2013,3.93,"['Lino Banfi', 'Christian Ulmen', 'Mina Tander', 'Maren Kroymann', 'Gundi Ellert', 'Peter Prager', 'Paolo De Vita', 'Ludovica Modugno', 'Martin Horn', 'Jürgen Rißmann']",['Neele Leana Vollmar']
0.0,"['Horror', 'Thriller', 'Mystery']",8.306389,2013-07-19,0,93.0,Evidence,5.6,88,2013,0.0,"['Stina Ekblad', 'Erland Josephson', 'Börje Ahlstedt', 'Anita Björk', 'Gunnel Broström', 'Catherine de Seynes', 'Nils Eklund', 'Lauritz Falk', 'Karin Forslind', 'Helene Friberg', 'Inga Gill', 'Lena T. Hansson', 'Heinz Hopf', 'Gösta Krantz', 'Anja Landgré', 'Inga Landgré']",['Mai Zetterling']
12000000.0,"['Drama', 'History']",14.294019,2013-08-16,35931410,128.0,Jobs,6.0,1183,2013,2.99,"['Claude Brasseur', 'Claude Rich', 'Michel Piccoli', 'Ticky Holgado', 'Yann Collette', 'Stéphane Jobert', 'Alexandra Vandernoot', 'Lionel Vitrant', 'Alexandre Brasseur']",['Édouard Molinaro']
60000000.0,"['Action', 'Adventure', 'Drama', 'Mystery', 'Romance', 'Fantasy']",14.336187,2013-08-21,90565421,130.0,The Mortal Instruments: City of Bones,6.2,1649,2013,1.51,"['Bettina Goering', 'Katrin Himmler', 'Monika Goeth Hertwig', 'Rainer Hoess', 'Eldad Beck', 'Niklas Frank', 'Yael Bedarshi']","[""Chanoch Ze'evi""]"
25000000.0,['Drama'],11.061894,2013-08-16,115922175,132.0,The Butler,7.2,1134,2013,4.64,"['Lake Bell', 'Fred Melamed', 'Michaela Watkins', 'Ken Marino', 'Demetri Martin', 'Rob Corddry', 'Alexandra Holden', 'Nick Offerman', 'Geena Davis', 'Eva Longoria', 'Tig Notaro', 'Stephanie Allynne', ""Jason O'Mara"", 'Talulah Riley', 'Melissa Disney', 'Olya Milova', 'Corsica Wilson', 'Yelena Protsenko', 'Carly Chaikin', 'Janicza Bravo', 'Erin Soto', 'Mara Lane', 'Erinn Westbrook', 'Amy Vorpahl', 'Hidetoshi Imura', 'Nancy Gomez', 'Jaime Aymerich', 'Marc Graue', 'Kevin Rock', 'Joe Cipriano', 'Shobhit Agarwal', 'Don Luce', 'Andy Grosso', 'Mark Elliott', 'Christina Chang', 'Paula Sala', 'Don LaFontaine', 'Elizabeth Gesas', 'Carrie Martin', 'Nicole LaLiberte', 'Jon Peacy', 'Scott Campbell', 'Michael Burns', 'Brett Praise', 'Gareth Stehr', 'Cameron Diaz', 'Jeff Garlin']",['Lake Bell']
1000000.0,['Comedy'],9.769134,2013-08-09,2963902,93.0,In a World...,6.4,232,2013,2.96,[],[]
0.0,['Documentary'],3.238145,2013-07-12,0,79.0,Terms and Conditions May Apply,6.9,74,2013,0.0,[],['Alex Meillier']
0.0,"['Crime', 'Drama', 'Romance', 'Western']",5.086013,2013-07-03,1031243,96.0,Ain't Them Bodies Saints,6.1,144,2013,0.0,"['Terri Abney', 'Aunjanue Ellis', 'James Whalen']",['Ryan Richmond']
12000000.0,"['Comedy', 'Drama', 'Science Fiction']",11.213913,2013-08-16,87100449,123.0,About Time,7.8,2140,2013,7.26,[],['Eric Khoo']
18000000.0,"['Romance', 'Comedy', 'Action']",4.19356,2013-08-09,62000000,141.0,Chennai Express,6.5,91,2013,3.44,[],"['Maria Demopoulos', 'Jodi Wille']"
27220000.0,"['Thriller', 'Crime']",12.388833,2013-07-18,5496951,105.0,The Frozen Ground,6.1,473,2013,0.2,"['Lindsay Hollister', 'Willam Belli', 'Uwe Boll', 'Brendan Fletcher', 'Michael Paré', 'Annett Culp', 'Clint Howard', 'Steffen Mennekes', 'Arved Birnbaum', 'Safiya Kaygin', 'Nik Goldman', 'Davorka Tovilo', 'Dora Lipovcan', 'Katarina Brozincevic', 'Luka Peroš', 'Goran Manic', 'Boris Balta']",['Uwe Boll']
175000.0,"['Drama', 'Comedy', 'Romance']",0.742942,2013-08-23,0,81.0,Sparrows Dance,7.5,5,2013,0.0,"['Paco León', 'Olivia Molina', 'Alfonso Bassave', 'Carmen Balagué', 'Roberto Álvarez', 'Jesús Castejón', 'Jordi Martínez', 'Stefano Scandaletti']",['Joaquín Oristrell']
11000000.0,"['Action', 'Drama']",9.003792,2013-09-03,3639345,94.0,Empire State,4.9,229,2013,0.33,"['Sydney Arnold', 'Guy Bertrand', 'Andrew Bicknell', 'Ross Davidson', 'Myrtle Devenish', 'Tim Douglas', 'Matt Frewer', 'Billy John', 'Russell Kilmister', 'Peter Mantle', 'Len Marten', 'Peter Merrill', 'Cameron Miller', 'Larry Noble', 'Paddy Ryan', 'Leslie Sarony', 'Eric Stovell', 'Wally Thomas', 'Gareth Milne', 'John Scott Martin', 'Jack Armstrong', 'Robert Carrick', 'Douglas Cooper', 'George Daly', 'Chick Fowles', 'Terry Grant', 'Robin Hewlett', 'Tommy Isley', 'Juba Kennerley', 'Anthony Lang', 'John Murphy', 'Terry Rendell', 'Ronald Shilling', 'Albert Welch', 'Michael Palin', 'Graham Chapman', 'Terry Gilliam', 'Terry Jones']",['Terry Gilliam']
0.0,['Drama'],11.096363,2013-09-06,0,92.0,The Last of Robin Hood,5.7,23,2013,0.0,"['Bernard Alane', 'Isabella Spade', 'Kacey Mottet Klein', 'Isabelle Giami', 'Laurent Gendron', 'Jacques Mathou', 'Pierre-François Martin-Laval', 'Eric Métayer', 'Urbain Cancelier', 'Pascal Parmentier']",['Patrice Leconte']
5500000.0,"['Comedy', 'Drama']",6.507895,2013-07-20,99067206,115.0,Instructions Not Included,7.5,210,2013,18.01,"['Anders Hove', 'Denice Duff', 'Ioana Abur', 'Jonathon Morris', 'Mihai Dinvale']",['Ted Nicolaou']
10000000.0,"['Documentary', 'Music']",5.988929,2013-08-28,0,92.0,One Direction: This Is Us,8.0,209,2013,0.0,"['Andra Akers', 'William Finley', 'Margo Norton', 'Jared Martin', 'Ken Burrows', 'Lorenzo Catlett', 'Jack Harrell', 'Laura Stevenson', 'John Quinn', 'Jennifer Salt']",['Brian De Palma']
0.0,"['Mystery', 'Drama', 'Crime', 'Thriller']",12.797172,2013-08-28,5750401,96.0,Closed Circuit,5.8,174,2013,0.0,"['Dyan Cannon', 'Richard Crenna', 'Gene Hackman', ""Carroll O'Connor"", 'Rachel Roberts', 'Janice Rule', 'Diana Sands', 'Cara Williams', 'Richard Anderson', 'Ralph Bellamy', 'John Colicos', 'George Gaynes', 'Marian McCargo', 'Scott Brady', 'Kristina Holland', 'Mary Arden']",['George Schaefer']
18000000.0,"['Action', 'Crime']",13.224288,2013-08-29,10501938,90.0,Getaway,4.9,248,2013,0.58,"['Lindsay Burdge', 'Will Brittain', 'Jennifer Prediger', 'Jonny Mars', 'Julie Dell Phillips', 'Chris Doubek', 'Michael J. Wilson']",['Hannah Fidell']
100000.0,['Drama'],2.957165,2013-09-06,0,75.0,A Teacher,4.5,32,2013,0.0,"['Moon So-ri', 'Choi Min-sik', 'Park Cheol-min', 'Yoo Seung-Ho']",['Oh Seong-yun']
105000000.0,"['Science Fiction', 'Thriller', 'Drama']",18.50194,2013-09-27,716392705,91.0,Gravity,7.3,5879,2013,6.82,"['Bruce Greenwood', 'Parker Posey', 'Callum Blue', 'Allie MacDonald', 'Rhys Ward', 'Allison Dawn Doiron']",['Zack Bernbaum']
0.0,"['Thriller', 'Horror', 'Crime']",12.75872,2013-08-25,809,106.0,I Spit on Your Grave 2,5.9,281,2013,0.0,"['Daniel Radcliffe', 'Zoe Kazan', 'Rafe Spall', 'Megan Park', 'Adam Driver', 'Jemima Rooper', 'Meghan Heffern', 'Jordan Hayes', 'Mackenzie Davis', 'Vanessa Matsui', 'Sarah Gadon', 'Lucius Hoyos', 'Tommie-Amber Pirie', 'Jonathan Cherry', 'Rebecca Northan', 'Oona Chaplin', 'Adam Fergus', 'Sam Moses', 'Ennis Esmer', 'Mike Wilmot', 'George Tchortov', 'Tamara Duarte', 'Rosalind Feldman', 'Don Ritter']",['Michael Dowse']
11000000.0,"['Drama', 'Comedy', 'Romance']",10.841891,2013-09-07,7847000,93.0,What If,6.7,688,2013,0.71,[],['Hugh Hartford']
46000000.0,"['Drama', 'Thriller', 'Crime']",11.96262,2013-09-18,122126687,153.0,Prisoners,7.9,3183,2013,2.65,"['Christian Bale', 'Zoe Saldana', 'Woody Harrelson', 'Sam Shepard', 'Willem Dafoe', 'Forest Whitaker', 'Casey Affleck', 'Boyd Holbrook', 'Tom Bower', 'Gordon Michaels', 'Jack Erdie', 'Efka Kvaraciejus', 'Charles David Richards', ""Bingo O'Malley"", 'Dendrie Taylor', 'Nancy Mosser', 'Carl Ciarfalio', 'Bobby Wolfe', 'Corey Rieger', 'Jason Greear', 'Tommy Lafitte', 'Georin Aquila', 'Matt Baker', 'Todd Bobenrieth', 'Ryan C. Bogdewic', 'Zachary Bolen', 'Lonell R. Childred', 'Carl Clemons', 'Julian Curi', 'Dicky Eklund Jr.', 'Joe Fishel', 'Vito Grassi', 'John W. Iwanonkiw', 'William Kania', 'Mark Kubr', 'Efka Kvaraciejus', 'Tiffany Sander McKenzie', 'Phil Nardozzi', 'James Quinn', 'Brenna Roth', 'Aaron Toney']",['Scott Cooper']
22000000.0,"['Thriller', 'Drama', 'Crime']",6.760321,2013-12-06,15400000,116.0,Out of the Furnace,6.5,731,2013,0.7,"['Aaron Poole', 'James Gilbert', 'Ian Anderson', 'Peter Apostolopoulos', 'Roger Beck', 'Angela Besharah', 'Bruce Clayton', 'Laura de Carteret', 'Gavin Fox', 'Ron Kennell', 'Alina Lee', 'Ian Matthews', ""Dennis O'Connor"", 'Alan C. Peterson', 'R. D. Reid', 'Simon Reynolds', 'Philip Riccio', 'Julian Richings', 'Lina Roessler', 'Melanie Scrofano', 'Roy Swanson', 'David Tompa', 'Patrick Whyte']",['Christopher MacBride']
4900000.0,"['Comedy', 'Romance']",8.076305,2013-08-15,2159041,97.0,Austenland,6.6,192,2013,0.44,"['Patrick Wilson', 'Rose Byrne', 'Ty Simpkins', 'Lin Shaye', 'Barbara Hershey', 'Steve Coulter', 'Leigh Whannell', 'Angus Sampson', 'Andrew Astor', 'Hank Harris', 'Jocelin Donahue', 'Lindsay Seim', 'Danielle Bisutti', 'Tyler Griffin', 'Garrett Ryan', 'Tom Fitzpatrick', 'Priscilla Garita', 'Michael Beach', 'J. Larose', 'Brooke Peoples', 'Edwina Findley Dickerson', 'Stephanie Pearson', 'Jorge-Luis Pallo', 'Jenna Ortega', 'Dannay Rodriguez', 'Sienna Farall', 'Jack Walsh', 'Brynn Bowie', 'Madison Bowie', 'Dylan Quigg', 'Kimberly Ables Jindra']",['James Wan']
5000000.0,"['Horror', 'Thriller']",9.040324,2013-09-12,0,106.0,Insidious: Chapter 2,6.5,1237,2013,0.0,"['Peter Fonda', 'Bill Cobbs', 'Ali Hillis', 'Lee Meriwether', 'Logan Bartholomew', 'David Mann', 'Drew Waters', 'Abigail Mavity', 'Brett Rice', 'Jack Depew', 'Elizabeth Ann Bennett', 'David Carpenter', 'Abigale Corrigan', 'Katherine Murdoch', 'Joshua Brady']",['Michael Landon Jr.']
0.0,"['Drama', 'Romance']",1.779834,2013-09-06,0,105.0,The Ultimate Life,6.5,15,2013,0.0,"['Daniel Brühl', 'Chris Hemsworth', 'Olivia Wilde', 'Alexandra Maria Lara', 'Natalie Dormer', 'Christian McKay', 'Tom Wlaschiha', 'Pierfrancesco Favino', 'David Calder', 'Stephen Mangan', 'Alistair Petrie', 'Julian Rhind-Tutt', 'Colin Stinton', 'Jamie de Courcey', 'Ilario Calvo', 'Patrick Baladi', 'Vincent Riotta', 'Martin Savage', 'Jamie Sives', 'James Norton', 'Michael Vardian', 'Jochen Kolenda', 'Hannah Britland', 'Augusto Dallara', 'Douglas Reith', 'Eddie Bagayawa']",['Ron Howard']
38000000.0,"['Drama', 'Action']",10.63552,2013-09-02,90247624,123.0,Rush,7.7,2310,2013,2.37,"['Yılmaz Erdoğan', 'Demet Akbag', 'Altan Erkekli', 'Cem Yılmaz', 'Şafak Sezer', 'Tolga Çevik', 'Cezmi Baskın', 'Zeynep Tokuş', 'Erdal Tosun', 'Tuncer Salman', 'Mesut Çakarlı', 'Erkan Can']",['Yılmaz Erdoğan']
0.0,['Drama'],0.553315,2013-06-28,0,83.0,This Is Martin Bonner,6.6,4,2013,0.0,"['Robert De Niro', 'Michelle Pfeiffer', 'Dianna Agron', ""John D'Leo"", 'Tommy Lee Jones', 'Jimmy Palumbo', 'Gino Cafarelli', 'Dominic Chianese', 'David Belle', 'Vincent Pastore', 'Paul Borghese', 'Stan Carp', 'Domenick Lombardozzi', 'Anthony Desio', 'Jon Freda', 'Michael J. Panichelli Jr.', 'Ted Arcidi', 'Régis Royer', 'Dan Cade', 'Oisin Stack', 'Jonas Bloquet', 'Christopher Craig', 'Kresh Novakovic', 'Gaëlle Jeantet']",['Luc Besson']
30000000.0,"['Crime', 'Comedy', 'Action']",8.047735,2013-09-13,36894225,111.0,The Family,6.1,1052,2013,1.23,"['Romola Garai', ""Chris O'Dowd"", 'Amanda Hale', 'Katie Lyons', 'Eleanor Yates', 'Isla Watt', 'Gillian Anderson', 'Shirley Henderson', 'Richard E. Grant', 'Mark Gatiss', 'Tom Georgeson', 'Liz White', 'Bertie Carvel', 'Blake Ritson', 'Elizabeth Berrington', 'Alan Williams', 'Moya Brady', 'Peter Cellier', 'Rosie Cavaliero', 'Lydia Wilson']",['Marc Munden']
0.0,['Drama'],12.34835,2013-08-23,1600000,96.0,Short Term 12,7.9,460,2013,0.0,"['Dennis Quaid', 'Zac Efron', 'Kim Dickens', 'Clancy Brown', 'Maika Monroe', 'Heather Graham', 'Red West', 'Chelcie Ross', 'Stephen Louis Grush', 'Ben Marten', 'Matthew Petersen', 'Dan Waller', 'John Hoogenakker', 'Laura Atwood', 'Marc Grapey', 'Steve Key']",['Ramin Bahrani']
0.0,['Documentary'],7.486516,2013-09-06,0,120.0,Salinger,6.4,27,2013,0.0,"['Derek de Lint', 'Sergio Hasselbaink', 'Vanja Rukavina', 'Denise Rebergen', 'Rogier Schippers', 'Chris Haley', 'Jody Bhe']",['Ian Hubert']
1500000.0,"['Comedy', 'Romance']",7.081404,2013-07-24,3566225,104.0,The To Do List,5.5,348,2013,2.38,"['Ethan Flower', 'Åsa Wallander', 'Jenn Gotzon', 'Eloy Méndez', 'Hope Laubach', 'William Knight', 'Dennis Delsing', 'Richard C. Jones', 'Scoot McNairy', 'Kaiwi Lyman', 'William Ngo']",['Jeffrey Travis']
5500000.0,"['Comedy', 'Drama', 'Romance']",1.250293,2013-09-13,47000000,140.0,Grand Masti,4.6,8,2013,8.55,"['Josh Holloway', 'Josh Peck', 'Chris Brown', 'Laz Alonso', 'Caity Lotz', 'Terrence Jenkins', 'Weronika Rosati', ""Ivan 'Flipz' Velez"", 'Jesse Erwin', 'Steve Terada', 'Joshua Lee Ayers', 'Luis Rosado', 'Richard Maguire']",['Benson Lee']
20000000.0,"['Music', 'Drama']",5.0739,2013-09-21,16549477,110.0,Battle of the Year,5.9,89,2013,0.83,['Louis Theroux'],['Jason Massot']
14000.0,"['Adventure', 'Action', 'Fantasy']",0.381124,2014-01-23,0,120.0,The Dragonphoenix Chronicles: Indomitable,5.0,2,2014,0.0,"['Brian Bloom', 'Brian Krause', 'Scott Bloom', ""Donald O'Connor"", 'Traci Lords', 'Christine Jansen', 'David Lenthall']",['Hal Needham']
0.0,"['Comedy', 'Drama']",4.573796,2013-08-30,0,95.0,Afternoon Delight,6.0,68,2013,0.0,"['Jeff Bridges', 'Robert De Niro', 'Robert Duvall', 'Clint Eastwood', 'John Travolta', 'Jon Voight', 'Al Pacino', 'Glenn Close', 'Danny Glover', 'Woody Allen', 'Robert Redford']",['Tom Donahue']
0.0,"['Drama', 'War']",3.485214,2013-07-03,66559,112.0,The Notebook,6.3,27,2013,0.0,"['Dustin Milligan', 'Amanda Crew', 'Richard de Klerk', 'Alexia Fast', 'Anja Savcic']",['Carl Bessai']
0.0,['Documentary'],0.261283,2013-09-15,0,57.0,Ruins,8.0,2,2013,0.0,"['Hugh Marlowe', 'Nancy Gates', 'Nelson Leigh', 'Rod Taylor', 'Christopher Dark', 'Shirley Patterson', 'Lisa Montell', 'Booth Colman', 'Everett Glass', 'Stanley Fraser', 'Strother Martin', 'David Alpert', 'John Bleifer', 'Paul Brinegar', 'John Close', 'Walter Conrad', 'Hugh Corcoran', 'William Forman', 'Michael Garth', 'Mimi Gibson', 'John Hiestand', 'Nancy Howard']",['Edward Bernds']
0.0,['Drama'],2.16237,2013-07-06,12247,100.0,Bastards,6.1,34,2013,0.0,"['Jerry Seinfeld', 'Louis C.K.', 'Chris Rock', 'Ricky Gervais']",['John Moffitt']
12000000.0,"['Drama', 'Adventure']",11.160699,2013-09-21,17654912,115.0,Nebraska,7.4,648,2013,1.47,"['Huub Stapel', 'Egbert Jan Weeber', 'Caro Lenssen', 'Bert Luppes', 'Escha Tanihatu', 'Jim Deddes', 'Joey van der Velden', 'Barbara Sarafian', 'Jaap Spijkers', 'Ben Ramakers', 'Kees Boot', 'Bob Schwarze', 'Lien Van De Kelder', 'Julian Maas', 'Cynthia Abma', 'Madelief Blanken', 'Peter Bolhuis', 'Casper Gimbrère', 'Geert Lageveen', 'Kuno Bakker', 'Steye van Dam', 'Frederik Brom', 'Sjoerd Dragtsma', 'Jörgen Scholtens', 'Bob Stoop', 'Job Raaijmakers', 'Pieter van der Sman', 'René van Asten', 'Fred Goessens', 'Hein van der Heijden', 'Huug van Tienhoven']",['Dick Maas']
0.0,"['Comedy', 'Drama', 'Romance']",6.782909,2013-09-18,25288872,93.0,Enough Said,6.6,351,2013,0.0,"['Joseph Gordon-Levitt', 'Scarlett Johansson', 'Julianne Moore', 'Tony Danza', 'Glenne Headly', 'Brie Larson', 'Rob Brown', 'Jeremy Luke', 'Paul Ben-Victor', 'Italia Ricci', 'Lindsey Broad', 'Amanda Perez', 'Sarah Dumont', 'Sloane Avery', 'Loanne Bishop', 'Arin Babaian', 'Arielle Reitsma', 'Rizwan Manji', 'Eva Mah', 'Nina Agdal', 'Jason Burnham', 'Johnny Ferrara', 'Tiffany Pulvino', 'Olia Voronkova', 'Sonni Brown', 'Antoinette Kalaj', 'Arayna Eison', ""Becky O'Donohue"", 'Elena Kim', 'Tanya Mityushina', 'Craig Marks', 'Anne Hathaway', 'Channing Tatum', 'Meagan Good', 'Cuba Gooding Jr.', 'Alexis Texas', 'Sunny Lane', 'Devon', 'Cheyne Collins', 'Kayden Kross', 'Jenny Hendrix', 'Damien Michaels', 'Tori Black', 'Manuel Ferrara', 'Mia Malkova', 'Jynx Maze', 'Dani Daniels', 'Isis Taylor', 'Bree Olson', 'Aletta Ocean', 'Stoya', 'Mark Ashley', 'Misty Stone']",['Joseph Gordon-Levitt']
6000000.0,"['Romance', 'Comedy', 'Drama']",10.948605,2013-07-26,0,90.0,Don Jon,5.9,1708,2013,0.0,"['William Fichtner', 'Mary-Kate Olsen', 'Ashley Olsen', 'Candice Bergen', 'Joan Rivers', 'Karl Lagerfeld', 'Marc Jacobs', 'Isaac Mizrahi', 'Vera Wang', 'Giorgio Armani', 'Rachel Zoe', 'Michael Kors', 'Oscar de la Renta', 'Iris Apfel', 'William Ivey Long']",['Matthew Miele']
18000000.0,['Music'],5.229975,2013-09-25,7972967,93.0,Metallica: Through the Never,6.7,86,2013,0.44,"['Martin Bergmann', 'Ann Bernays', 'Edward Bernays', 'Anna Freud', 'Sigmund Freud', 'Wilhelm Reich', 'Adam Curtis']",['Adam Curtis']
0.0,"['Comedy', 'Adventure']",10.82388,2013-07-12,0,98.0,Crystal Fairy & the Magical Cactus,5.8,65,2013,0.0,['Harry Piekema'],"['Ruben Smit', 'Mark Verkerk']"
0.0,['Documentary'],0.77019,2013-09-26,0,0.0,De Nieuwe Wildernis,7.7,13,2013,0.0,['Edwin Honig'],['Alan Berliner']
0.0,"['Comedy', 'Horror']",14.013119,2013-08-28,19613,85.0,Bad Milo,5.8,97,2013,0.0,"['Deepak Chopra', 'Evelyn Tribole', 'Howard Shapiro', 'Linda Bacon', 'Kathleen Sebilius', 'Timothy Dolan', 'Paul Campos', 'Jon Robinson', 'Beverly Johnson', 'Carolyn Costin']",['Darryl Roberts']
30000000.0,"['Crime', 'Thriller', 'Drama']",8.864607,2013-09-24,62616646,91.0,Runner Runner,5.5,547,2013,2.09,"['Catherine Frot', 'Sébastien Cotterot', 'Barbara Schulz', 'Christian Morin', 'Marie-Christine Barrault', 'Odette Laure', 'Sophie Forte', 'Jean Desailly', 'Clément Thomas', 'Jean-François Balmer', 'Jacques Dacqmine']",['Pascal Thomas']
4300000.0,"['Romance', 'Drama']",4.938148,2013-10-09,10165694,179.0,Blue Is the Warmest Color,7.2,1114,2013,2.36,"['Kim Kardashian', 'Vanessa Williams', 'Brandy Norwood', 'Jurnee Smollett', 'Lance Gross', 'Andrea Moore', 'Robbie Jones', 'Ella Joyce', 'Candice Coke', 'Zach Sale', 'Cara Mantella']",['Tyler Perry']
5000000.0,"['Horror', 'Thriller']",15.771245,2013-10-04,0,97.0,Curse of Chucky,5.6,417,2013,0.0,"['Patrick Flood', 'Jeff Peterson', 'Sam Page', 'Kim Ryan', 'Alicia Arden', 'Michael Guerin', 'Debra Mayer']",['David DeCoteau']
0.0,['Drama'],1.656774,2013-10-04,0,97.0,Muhammad Ali's Greatest Fight,5.9,10,2013,0.0,"[""Edmond O'Brien"", 'Joanne Dru', 'Otto Kruger', 'Barry Kelley', 'Dorothy Patrick', 'Don Porter', 'Howard St. John', 'Robert Osterloh', 'Sammy White', 'Cleo Moore']",['Joseph M. Newman']
10000000.0,"['History', 'Drama', 'Thriller', 'Mystery']",6.71518,2013-10-02,653651,94.0,Parkland,5.8,128,2013,0.07,"['Alexandra Maria Lara', 'Edward Hogg', 'David Atrakchi', 'Teresa Madruga', 'Melchior Derouet', 'Francis Frappat']",['Andrzej Jakimowski']
78000000.0,"['Animation', 'Family', 'Comedy']",14.412061,2013-09-26,248384621,95.0,Cloudy with a Chance of Meatballs 2,6.4,936,2013,3.18,"['Jon Foo', 'Danny Glover', 'Sean Astin', 'Joanne Kelly', 'Falk Hentschel', 'Vinnie Jones', 'Chris Jai Alex', 'Adam Croasdell', 'Paul Duke', 'Spencer Garrett', 'Brandy Grace', 'Jef Groff', 'Chad Guerrero', 'Ben Jenkin', 'Jeff Leaf', 'Roman Mitichyan', 'Branden R. Morgan', 'Richard Narita', 'Maximilian Osinski', 'Nick Plantico', 'Adam Tsekhman', 'Ron Soha']",['Tony Giglio']
1100000.0,['Action'],2.477723,2013-09-05,0,102.0,Extraction,5.5,13,2013,0.0,"['Khaled Abol Naga', 'Yosra El Lozy', 'Hani Adel', 'Ahmad Magdy', 'Menna Shalabi', 'Atef Yousef', 'Omar Boflot', 'Omar Herrawi', 'Yassin Koptan', 'Nagy Nabil', 'Mohamed Nosair', 'Salwa Mohamed Ali']",['Ahmad Abdalla']
0.0,['Comedy'],0.389546,2013-07-21,0,41.0,Kumail Nanjiani: Beta Male,6.1,5,2013,0.0,"['Hashizo Okawa', 'Satomi Oka', 'Rentarô Mikuni', 'Ryutaro Otomo']",['Nagisa Ōshima']
55000000.0,"['Action', 'Drama', 'Thriller']",13.776068,2013-10-10,95000000,134.0,Captain Phillips,7.6,2495,2013,1.73,[],['Michael Kloft']
0.0,"['Drama', 'Fantasy', 'Science Fiction', 'Thriller']",7.113372,2013-07-06,0,107.0,After the Dark,6.2,283,2013,0.0,"['Kazuya Kamenashi', 'Yuki Uchida', 'Ryo Kase', 'Midoriko Kimura', 'Ryo Iwamatsu', 'Kiyohiko Shibukawa', 'Keiko Takahashi', 'Eri Fuse', 'Ryu Nakatani', 'Yoshiyuki Morishita', 'Aimi Satsukawa', 'Maya Okano', 'Marie Machida', 'Yutaka Matsushige', 'Suzuki Matsuo']",['Satoshi Miki']
12000000.0,"['Action', 'Crime', 'Thriller']",9.251084,2013-09-12,15008161,107.0,Machete Kills,5.3,642,2013,1.25,"['Robert D. Hare', 'Peter Coyote', 'Paul Babiak', 'Philip G. Zimbardo', 'Christopher J. Lane', 'Gary Greenberg', 'Charles Barber', 'Václav Havel', 'Nicholas A. Christakis', 'John Perry Barlow', 'Byron Woollen']","['Vaclav Dejcmar', 'Misha Votruba']"
5000000.0,"['Crime', 'Drama', 'Comedy']",14.970485,2013-09-23,9114264,97.0,Filth,6.8,628,2013,1.82,"['Merja Alanen', 'Markku Annila', 'Risto Jarva', 'Heikki Hämäläinen']",['Risto Jarva']
0.0,"['Drama', 'Romance']",4.494988,2013-09-12,1162635,118.0,Romeo & Juliet,6.6,175,2013,0.0,"['Abhishek Bachchan', 'Priyanka Chopra', 'Jaya Bachchan', 'Ali Haji', 'Kay Kay Menon', 'Conan Stevens']",['Goldie Behl']
0.0,"['Music', 'Romance', 'Comedy', 'Drama']",2.279636,2013-10-03,0,100.0,Sunshine on Leith,6.6,46,2013,0.0,"['Robert Forster', 'Robert Loggia', 'Richard Roundtree', 'James M. Hausler', 'Meghan Ashley', 'Timothy Avent', 'Lucie Arnaz', 'Steve Gresser', 'Sean Galdo', 'Christopher M. Clark', 'Tank Jones', 'Heather Kole', 'Deuandra T. Brown', ""Christina Jo'Leigh"", 'Aldred Montoya', 'Michael Mandell', 'Robert James Raymond', 'Tyler Parkinson', 'Cathy Rankin', 'David Sotelo']",['James M. Hausler']
8500000.0,['Comedy'],5.590678,2013-09-27,22456509,96.0,Baggage Claim,5.6,87,2013,2.64,"['Sam Eidson', 'Garrett Graham', 'Brock England', 'Anne Gee Byrd', 'Cyndi Williams', 'Brian Losoya', 'Vincent James Prendergast', 'Katie Folger', 'John Gholson', 'Dakin Matthews']","['Katie Graham', 'Andrew Matthews']"
